GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras,UniqueID
1149226938,20240101,202401,2024,2024.0027,DEU,GERMAN,DEU,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,13,13,1,1,0.4,10,1,10,-2.68456375838926,1,Germany,GM,GM,51.5,10.5,GM,1,Germany,GM,GM,51.5,10.5,GM,1,Germany,GM,GM,51.5,10.5,GM,20240101,https://news.yahoo.com/germans-see-no-end-war-131852443.html,20240101154500,20240101154500,1,yahoo.com,https://news.yahoo.com/germans-see-no-end-war-131852443.html,1,72,94,87,1,100,883,-2.68456375838926,,,NREX9PYVDS_O4MZR0CY3PD8XFI
1149237364,20240101,202401,2024,2024.0027,ISR,JERUSALEM,ISR,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,1,138,138,13,3,-7.0,141,18,141,-5.33497838541628,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20240101,https://www.local10.com/news/world/2024/01/01/israels-supreme-court-overturns-a-key-component-of-netanyahus-polarizing-judicial-overhaul/,20240101174500,20240101174500,1,yahoo.com,https://news.yahoo.com/israels-supreme-court-overturns-key-170309230.html,1,100,359,261,1,80,4308,-5.54744525547445,,,EUDJNBQ11F_QV2WLAQ15A9KCPQ
1149247726,20240101,202401,2024,2024.0027,NORGOV,NORWAY,NOR,,,,,GOV,,,EUR,EUROPEAN,EUR,,,,,,,,1,51,51,5,1,3.4,18,2,18,2.33732356047754,1,Norway,NO,NO,62.0,10.0,NO,1,Norway,NO,NO,62.0,10.0,NO,1,Ukraine,UP,UP,49.0,32.0,UP,20240101,https://news.yahoo.com/norway-authorises-direct-sales-weapons-174459664.html,20240101200000,20240101200000,1,yahoo.com,https://news.yahoo.com/norway-authorises-direct-sales-weapons-174459664.html,1,350,448,400,1,100,2024,1.91082802547771,,,J5OCH7KV3Y_9X7ODUKS2YNHVDH
1149174406,20240101,202401,2024,2024.0027,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,190,190,19,4,-10.0,53,6,53,-6.28626475244751,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092,20240101,https://news.yahoo.com/ukraine-war-zelensky-promises-more-023127734.html,20240101034500,20240101101500,1,yahoo.com,https://news.yahoo.com/over-60-russian-drones-attack-052038158.html,1,76,128,85,1,80,1523,-9.2,,,PAUHP1M9P4_1VLTPQ7OT6YG2R7
1149166167,20240101,202401,2024,2024.0027,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,190,190,19,4,-10.0,363,40,362,-7.1960316871561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Belgorod, Belgorodskaya Oblast', Russia",RS,RS09,50.6107,36.5802,-2883930,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20240101,https://www.telegraphindia.com/feeds/world/ukraine-stalled-on-the-front-steps-up-guerrilla-game-targeting-trains/cid/1990662,20240101013000,20240101160000,1,yahoo.com,https://news.yahoo.com/putin-says-russia-intensify-attacks-152749189.html,1,185,226,195,1,80,2210,-7.60869565217392,,,DLE0QQSP9E_4I2JKPJKE9M0PL8
1149161634,20240101,202401,2024,2024.0027,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,190,190,19,4,-10.0,108,61,108,-4.63869190858781,4,"Belgorod, Belgorodskaya Oblast', Russia",RS,RS09,50.6107,36.5802,-2883930,4,"Belgorod, Belgorodskaya Oblast', Russia",RS,RS09,50.6107,36.5802,-2883930,4,"Belgorod, Belgorodskaya Oblast', Russia",RS,RS09,50.6107,36.5802,-2883930,20240101,https://www.wimbledonguardian.co.uk/news/national/24020406.archbishop-canterbury-prays-peaceful-2024-new-year-message/,20240101003000,20240101114500,1,yahoo.com,https://news.yahoo.com/russia-attacks-ukraine-122-drones-062325517.html,1,79,127,94,1,100,4089,-8.52994555353903,,,JDJMKM63P7_WWTQMID13X5Y9QV
1149211174,20240101,202401,2024,2024.0027,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,190,190,19,4,-10.0,49,7,49,-8.96064108517095,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Belgorod, Belgorodskaya Oblast', Russia",RS,RS09,50.6107,36.5802,-2883930,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20240101,https://www.winnipegfreepress.com/world/2024/01/01/russia-launches-record-number-of-drones-across-ukraine-as-moscow-and-kyiv-continue-aerial-attacks,20240101123000,20240101163000,1,yahoo.com,https://news.yahoo.com/russia-launches-record-number-drone-160352173.html,1,0,50,7,1,80,1856,-8.58085808580858,,,UBXBCKP8P4_UMY372B8DDS34E1
1149231118,20240101,202401,2024,2024.0027,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,190,190,19,4,-10.0,20,2,20,-7.10233004850569,4,"Kursk, Kurskaya Oblast', Russia",RS,RS41,51.7373,36.1873,-2941648,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kursk, Kurskaya Oblast', Russia",RS,RS41,51.7373,36.1873,-2941648,20240101,https://www.upi.com/Top_News/World-News/2024/01/01/ukraine-russia-new-years-drone-attack/7761704121769/,20240101163000,20240101171500,1,yahoo.com,https://news.yahoo.com/russia-unleashes-record-90-drones-154715264.html,1,76,120,83,1,100,2206,-7.12250712250713,,,4ND064F2XG_PYN5VASIQCW4F3I
1149193402,20240101,202401,2024,2024.0027,TWN,TAIWAN,TWN,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,100,100,10,3,-5.0,10,1,10,2.15827338129496,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,24.0,119.0,-2637942,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,24.0,119.0,-2637942,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,24.0,119.0,-2637942,20240101,https://news.yahoo.com/taiwan-calls-china-share-responsibilities-074333055.html,20240101084500,20240101084500,1,yahoo.com,https://news.yahoo.com/taiwan-calls-china-share-responsibilities-074333055.html,1,0,16,7,1,100,1729,2.15827338129496,,,UEZQW6U7ZP_2BS26EZ5IFFKA7D
1149176433,20240101,202401,2024,2024.0027,TWNGOV,TAIWAN,TWN,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,27,27,2,1,4.0,120,12,120,0.782664101318547,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,24.0,119.0,-2637942,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,24.0,119.0,-2637942,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,24.0,119.0,-2637942,20240101,https://news.yahoo.com/taiwans-president-tsai-urges-china-033842289.html,20240101041500,20240101041500,1,yahoo.com,https://news.yahoo.com/taiwans-president-tsai-urges-china-033842289.html,1,0,28,22,1,100,2406,0.76726342710997,,,1D6CHX8U6F_7NZX25QCUC2R80I
1149193370,20240101,202401,2024,2024.0027,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,190,190,19,4,-10.0,30,4,30,-7.39441827915163,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,49.8407,24.0305,-1045268,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,49.8407,24.0305,-1045268,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,49.8407,24.0305,-1045268,20240101,https://eng.obozrevatel.com/section-war/news-attacked-by-drones-the-occupiers-destroyed-the-shukhevych-museum-in-lviv-and-damaged-the-university-in-dublin-where-bandera-studied-01-01-2024.html,20240101084500,20240101103000,1,yahoo.com,https://news.yahoo.com/teenager-dies-odesa-during-russian-095000827.html,1,175,157,93,1,100,1462,-8.69565217391304,,,5BT5GWXW49_WCUIXQFNQQVIQIQ
1149181542,20240101,202401,2024,2024.0027,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,1,190,190,19,4,-10.0,30,4,30,-5.40416862357789,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20240101,https://thewire.in/world/india-changing-world-russia-ukraine-nato,20240101054500,20240101191500,1,yahoo.com,https://news.yahoo.com/ukraine-downs-russian-missile-over-182129683.html,1,59,91,79,1,100,1213,-7.0,,,972FCL7DYW_ARBENEH1SUV5UXJ
1149212393,20240101,202401,2024,2024.0027,UKR,UKRAINE,UKR,,,,,,,,USA,FLORIDA,USA,,,,,,,,1,43,43,4,1,2.8,10,1,10,-1.68255748738082,4,"Kramatorsk, Donets'ka Oblast', Ukraine",UP,UP05,48.723,37.5563,-1043300,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20240101,https://news.yahoo.com/war-travelogue-two-florida-photographers-110204783.html,20240101124500,20240101124500,1,yahoo.com,https://news.yahoo.com/war-travelogue-two-florida-photographers-110204783.html,1,84,23,6,1,100,10708,-1.68255748738082,,,PMXMS5TMHC_HL9ARWD4WKN73J8
1149158754,20240101,202401,2024,2024.0027,USA,UNITED STATES,USA,,,,,,,,DJI,DJIBOUTI,DJI,,,,,,,,1,120,120,12,3,-4.0,104,15,104,-4.39791014619146,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20240101,https://news.yahoo.com/white-house-says-not-seeking-225006449.html,20240101000000,20240101000000,1,yahoo.com,https://news.yahoo.com/white-house-says-not-seeking-225006449.html,1,20,127,50,0,80,2930,-4.24710424710425,,,C0N1UFC81X_EZYHRK0MK1UP7RX
1149158754,20240101,202401,2024,2024.0027,USA,UNITED STATES,USA,,,,,,,,DJI,DJIBOUTI,DJI,,,,,,,,1,120,120,12,3,-4.0,104,15,104,-4.39791014619146,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20240101,https://news.yahoo.com/white-house-says-not-seeking-225006449.html,20240101000000,20240101011500,1,cnn.com,https://us.cnn.com/2023/12/31/politics/us-helicopters-sink-kill-houthis-red-sea/,1,20,127,50,0,80,2926,-4.34782608695652,,,U8TXNCPMW7_KF51RM5AVAVX9AF
1149158085,20240101,202401,2024,2024.0027,EURGOV,EUROPE,EUR,,,,,GOV,,,EUR,EUROPE,EUR,,,,,,,,1,831,83,8,2,5.0,60,6,60,3.47793599168808,4,"Copenhagen, Køavn*, Denmark",DA,DA05,55.6667,12.5833,-2745636,4,"Copenhagen, Køavn*, Denmark",DA,DA05,55.6667,12.5833,-2745636,4,"Copenhagen, Køavn*, Denmark",DA,DA05,55.6667,12.5833,-2745636,20240101,https://news.yahoo.com/crown-prince-frederik-know-next-230453131.html,20240101000000,20240101014500,1,bbc.com,https://www.bbc.com/news/world-europe-67855112,1,472,-1,484,1,100,3738,5.23076923076923,,,XBDT56XD4R_1UFBCYN8I65FJGB
1149185271,20240101,202401,2024,2024.0027,USAMED,REUTERS,USA,,,,,MED,,,UKR,UKRAINIAN,UKR,,,,,,,,1,10,10,1,1,0.0,8,1,8,-2.72,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20240101,https://www.bbc.com/news/world-europe-67855158,20240101064500,20240101064500,1,bbc.com,https://www.bbc.com/news/world-europe-67855158,1,209,264,254,1,80,3715,-2.72,,,RKYO73YGV7_1V61T69FJQBN7VL
1149255941,20240101,202401,2024,2024.0027,NZL,NEW ZEALAND,NZL,,,,,,,,AUS,PERTH,AUS,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-4.01146131805158,4,"Taupaki, New Zealand (general), New Zealand",NZ,NZ00,-36.8167,174.567,-1519082,4,"Taupaki, New Zealand (general), New Zealand",NZ,NZ00,-36.8167,174.567,-1519082,4,"Taupaki, New Zealand (general), New Zealand",NZ,NZ00,-36.8167,174.567,-1519082,20240101,https://www.dailymail.co.uk/news/article-12917269/Six-year-old-Perth-boy-killed-New-Zealand-alongside-four-year-old-cousin-horrific-UTV-accident.html,20240101220000,20240101220000,1,dailymail.co.uk,https://www.dailymail.co.uk/news/article-12917269/Six-year-old-Perth-boy-killed-New-Zealand-alongside-four-year-old-cousin-horrific-UTV-accident.html,1,36,13,26,1,100,1899,-4.01146131805158,,,YAHZAY5O6E_BDKKVIQ15UZWCTZ
1149178858,20240101,202401,2024,2024.0027,USA,SUNSHINE STATE,USA,,,,,,,,MNCUSA,DISNEY,USA,,,,,MNC,,,1,90,90,9,2,-2.0,30,3,30,-2.63449295749247,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20240101,https://www.foxnews.com/us/dive-team-claims-have-found-body-missing-orlando-woman-sandra-lemire-pond-near-disney-world,20240101050000,20240101050000,1,foxnews.com,https://www.foxnews.com/us/dive-team-claims-have-found-body-missing-orlando-woman-sandra-lemire-pond-near-disney-world,1,197,309,229,1,100,1685,-2.64026402640264,,,JT2RJQQGL3_WOV80DNHXN348II
1149233816,20240101,202401,2024,2024.0027,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,10,10,1,1,0.0,8,1,8,-1.44508670520231,1,Taiwan,TW,TW,24.0,121.0,TW,1,Taiwan,TW,TW,24.0,121.0,TW,1,Taiwan,TW,TW,24.0,121.0,TW,20240101,https://www.washingtonpost.com/national/2023/12/31/putin-russia-ukraine-new-years-address/6cdd3f30-a7ea-11ee-bc8c-7319480da4f9_story.html,20240101170000,20240101170000,1,washingtonpost.com,https://www.washingtonpost.com/national/2023/12/31/putin-russia-ukraine-new-years-address/6cdd3f30-a7ea-11ee-bc8c-7319480da4f9_story.html,1,12,53,42,1,80,4204,-1.44508670520231,,,TCIXK6THS2_XYXVKIIG55NGLZB
1149270631,20240102,202401,2024,2024.0055,NLD,NETHERLANDS,NLD,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,61,61,6,2,6.4,20,1,20,-3.84615384615385,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,20240102,https://finance.yahoo.com/news/asml-says-dutch-government-revoked-233253756.html,20240102013000,20240102013000,1,yahoo.com,https://finance.yahoo.com/news/asml-says-dutch-government-revoked-233253756.html,1,0,35,24,1,100,1796,-3.84615384615385,,,GAIO7DI18C_AN9AAA8UH43S3EZ
1149276129,20240102,202401,2024,2024.0055,CHN,CHINA,CHN,,,,,,,,RUSBUS,RUSSIAN,RUS,,,,,BUS,,,1,61,61,6,2,6.4,16,2,16,-2.48196914863582,4,"Shanghai, Shanghai, China",CH,CH23,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,31.2222,121.458,-1924465,20240102,https://www.bnnbloomberg.ca/china-restores-coal-tariffs-in-threat-to-russian-exporters-1.2016971,20240102024500,20240102024500,1,yahoo.com,https://finance.yahoo.com/news/china-restores-coal-tariffs-threat-015450591.html,1,71,172,90,1,80,3054,-2.46913580246914,,,7HK4XJYC3X_CR3M95WDSK6VYUS
1149421287,20240102,202401,2024,2024.0055,RUSBUS,RUSSIAN,RUS,,,,,BUS,,,RUS,MOSCOW,RUS,,,,,,,,1,30,30,3,1,4.0,10,1,10,-2.91777188328912,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Malacca, Andaman and Nicobar Islands, India",IN,IN01,9.16667,92.8167,-2103386,4,"Malacca, Andaman and Nicobar Islands, India",IN,IN01,9.16667,92.8167,-2103386,20240102,https://finance.yahoo.com/news/russian-oil-tankers-bound-india-224018330.html,20240102234500,20240102234500,1,yahoo.com,https://finance.yahoo.com/news/russian-oil-tankers-bound-india-224018330.html,1,0,85,40,1,100,2160,-2.91777188328912,,,BDPE5UCCN0_8CZ4D6B0XAYSUE7
1149392124,20240102,202401,2024,2024.0055,USA,ARIZONA,USA,,,,,,,,MEX,MEXICO,MEX,,,,,,,,1,192,192,19,4,-9.5,10,1,10,-4.15800415800416,2,"Arizona, United States",US,USAZ,33.7712,-111.388,AZ,4,"Oquitoa, Sonora, Mexico",MX,MX26,30.7333,-111.717,-1686224,4,"Oquitoa, Sonora, Mexico",MX,MX26,30.7333,-111.717,-1686224,20240102,https://news.yahoo.com/arizona-man-shot-mexico-while-185817352.html,20240102194500,20240102194500,1,yahoo.com,https://news.yahoo.com/arizona-man-shot-mexico-while-185817352.html,1,0,20,43,1,100,2784,-4.15800415800416,,,MG0KXCWWYE_OOO4YYM1N7DL21Z
